State,State Code,Bank Name (FDIC),Routing Number,Matched Institution Name (Fed),Routing Office City/State,Match Type,Note
Virginia,VA,"Bank of America, National Association",123308825,"BANK OF AMERICA, NA","RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",124303065,BANK OF AMERICA NA,"HENRICO, VA",Exact,
Virginia,VA,"Bank of America, National Association",211470319,BANK OF AMERICA N.A.,"RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",221172513,"BANK OF AMERICA, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",221270347,"BANK OF AMERICA, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",221371246,"BANK OF AMERICA, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",236073474,BANK OF AMERICA N.A.,"RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",267086058,"BANK OF AMERICA, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",267090536,BANK OF AMERICA N.A.,"RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",272471674,"BANK OF AMERICA, NA","RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",307072278,BANK OF AMERICA N.A.,"RICHMOND, VA",Exact,
Virginia,VA,"Bank of America, National Association",323070380,"BANK OF AMERICA, N.A.","HENRICO, VA",Exact,
Virginia,VA,Bank of Botetourt,051402550,BANK OF BOTETOURT,"BUCHANAN, VA",Exact,
Virginia,VA,Bank of England,082902139,BANK OF ENGLAND,"ENGLAND, AR",Exact,No routing number registered in VA; showing bank's routing number registered in AR
Virginia,VA,Bank of the James,051409016,BANK OF THE JAMES,"LYNCHBURG, VA",Exact,
Virginia,VA,Benchmark Community Bank,051402482,BENCHMARK COMMUNITY BANK,"KENBRIDGE, VA",Exact,
Virginia,VA,"Blue Ridge Bank,  National Association",051402372,"BLUE RIDGE BANK, NA","LURAY, VA",Exact,
Virginia,VA,"Blue Ridge Bank,  National Association",051409074,"BLUE RIDGE BANK, NA","LURAY, VA",Exact,
Virginia,VA,"Blue Ridge Bank,  National Association",251472762,"BLUE RIDGE BANK, NA","LURAY, VA",Exact,
Virginia,VA,Burke & Herbert Bank & Trust Company,056001066,BURKE & HERBERT BK & TR CO,"ALEXANDRIA, VA",Fuzzy 97%,
Virginia,VA,CNB Bank,031306278,CNB BANK,"CLEARFIELD, PA",Exact,No routing number registered in VA; showing bank's routing number registered in PA
Virginia,VA,CNB Bank,041203400,CNB BANK,"CLEARFIELD, PA",Exact,No routing number registered in VA; showing bank's routing number registered in PA
Virginia,VA,CNB Bank,041215692,CNB BANK,"CLEARFIELD, PA",Exact,No routing number registered in VA; showing bank's routing number registered in PA
Virginia,VA,"Calvin B. Taylor Banking Company of Berlin, Maryland",NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Virginia,VA,"Capital Bank, National Association",053112806,"CAPITAL BANK, N.A","ROCKVILLE, MD",Exact,No routing number registered in VA; showing bank's routing number registered in MD
Virginia,VA,"Capital Bank, National Association",055003340,"CAPITAL BANK, NATIONAL ASSOCIATION","ROCKVILLE, MD",Exact,No routing number registered in VA; showing bank's routing number registered in MD
Virginia,VA,"Capital Bank, National Association",231975836,"CAPITAL BANK, NA","ROCKVILLE, MD",Exact,No routing number registered in VA; showing bank's routing number registered in MD
Virginia,VA,"Capital One, National Association",021200407,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",021407912,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",021408704,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",021409567,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",021410695,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",026004394,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",026007883,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",026011507,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",027000407,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",031176110,CAPITAL ONE N.A.,"RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",056009482,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",056073502,"CAPITAL ONE, NA","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",056073612,"CAPITAL ONE, NA","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065000090,"CAPITAL ONE, NATIONAL ASSOCIATION","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065001426,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065002030,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065002548,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065200188,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065200243,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065200722,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065200874,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065201048,"CAPITAL ONE, NATIONAL ASSOCIATION","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065201064,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065201116,"CAPITAL ONE, NATIONAL ASSOCIATION","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065202791,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065204760,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065400140,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065400687,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065400755,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065400894,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065401000,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065401246,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065401369,"CAPITAL ONE, NATIONAL ASSOCIATION","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065401712,"CAPITAL ONE, NATIONAL ASSOCIATION","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065402313,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065402339,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065402494,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065404256,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065404418,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065405132,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",065405145,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111100792,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111101157,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111101377,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111101461,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111101995,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111103210,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111103317,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111103634,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111104507,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111104785,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111104798,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111104853,"CAPITAL ONE,  N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111104879,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111104947,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111900455,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111900510,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111901014,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111913798,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",111915709,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",113024915,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",113101809,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",113106956,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",211170363,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",221471227,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",221471324,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",221471858,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",221471971,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",221472776,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",221970346,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",226070115,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",226070555,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",226070652,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",226070856,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",226072304,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",226072375,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",255071981,"CAPITAL ONE, NA","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",265472208,"CAPITAL ONE, NATIONAL ASSOCIATION","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",313072819,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,"Capital One, National Association",313173349,"CAPITAL ONE, N.A.","RICHMOND, VA",Exact,
Virginia,VA,Capon Valley Bank,052203703,CAPON VALLEY BANK,"WARDENSVILLE, WV",Exact,No routing number registered in VA; showing bank's routing number registered in WV
Virginia,VA,Carter Bank & Trust,051402932,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,Carter Bank & Trust,051403643,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,Carter Bank & Trust,051403957,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,Carter Bank & Trust,051404040,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,Carter Bank & Trust,051404697,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,Carter Bank & Trust,051404930,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,Carter Bank & Trust,051405434,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,Carter Bank & Trust,051405476,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,Carter Bank & Trust,051405492,CARTER BANK & TRUST,"MARTINSVILLE, VA",Exact,
Virginia,VA,"Chain Bridge Bank, National Association",056009479,"CHAIN BRIDGE BANK, N.A.","MCLEAN, VA",Exact,
Virginia,VA,Chesapeake Bank,051403779,CHESAPEAKE BANK,"KILMARNOCK, VA",Exact,
Virginia,VA,Chesapeake Bank,051409427,CHESAPEAKE BANK,"KILMARNOCK, VA",Exact,
Virginia,VA,"Citibank, National Association",021000089,CITIBANK NA,"NEW CASTLE, DE",Exact,No routing number registered in VA; showing bank's routing number registered in DE
Virginia,VA,"Citibank, National Association",021001486,CITIBANK N.A.,"NEW CASTLE, DE",Exact,No routing number registered in VA; showing bank's routing number registered in DE
Virginia,VA,"Citibank, National Association",021272655,CITIBANK NA,"NEW CASTLE, DE",Exact,No routing number registered in VA; showing bank's routing number registered in DE
Virginia,VA,Citizens Bank and Trust Company,051402233,CITIZENS BANK AND TRUST COMPANY,"BLACKSTONE, VA",Exact,
Virginia,VA,"Citizens Bank, National Association",011001331,CITIZENS BANK NA,"RIVERSIDE, RI",Exact,No routing number registered in VA; showing bank's routing number registered in RI
Virginia,VA,"Citizens Bank, National Association",011304517,CITIZENS BANK NA,"RIVERSIDE, RI",Exact,No routing number registered in VA; showing bank's routing number registered in RI
Virginia,VA,"Citizens Bank, National Association",011401533,CITIZENS BANK NA,"RIVERSIDE, RI",Exact,No routing number registered in VA; showing bank's routing number registered in RI
Virginia,VA,Citizens and Farmers Bank,051402356,CITIZENS & FARMERS BANK,"TOANO, VA",Exact,
Virginia,VA,Citizens and Farmers Bank,051402987,CITIZENS  & FARMERS BANK,"TOANO, VA",Exact,
Virginia,VA,Citizens and Farmers Bank,051404901,CITIZENS & FARMERS BANK,"TOANO, VA",Exact,
Virginia,VA,City National Bank,026013958,CITY NATIONAL BANK,"LOS ANGELES, CA",Exact,No routing number registered in VA; showing bank's routing number registered in CA
Virginia,VA,City National Bank,064009445,CITY NATIONAL BANK,"LOS ANGELES, CA",Exact,No routing number registered in VA; showing bank's routing number registered in CA
Virginia,VA,City National Bank,066016889,CITY NATIONAL BANK,"MIAMI, FL",Exact,No routing number registered in VA; showing bank's routing number registered in FL
Virginia,VA,City National Bank of West Virginia,051904524,CITY NATIONAL BANK OF WEST VIRGINIA,"CROSS LANES, WV",Exact,No routing number registered in VA; showing bank's routing number registered in WV
Virginia,VA,City National Bank of West Virginia,251473091,CITY NATIONAL BANK OF WEST VIRGINIA,"CROSS LANES, WV",Exact,No routing number registered in VA; showing bank's routing number registered in WV
Virginia,VA,City National Bank of West Virginia,251473758,CITY NATIONAL BANK OF WEST VIRGINIA,"CROSS LANES, WV",Exact,No routing number registered in VA; showing bank's routing number registered in WV
Virginia,VA,Community Bankers' Bank,051005106,COMMUNITY BANKERS' BANK,"MIDLOTHIAN, VA",Exact,
Virginia,VA,CornerStone Bank,031207830,CORNERSTONE BANK,"MT. LAUREL, NJ",Exact,No routing number registered in VA; showing bank's routing number registered in NJ
Virginia,VA,CornerStone Bank,061092332,CORNERSTONE BANK,"ATLANTA, GA",Exact,No routing number registered in VA; showing bank's routing number registered in GA
Virginia,VA,CornerStone Bank,082904726,CORNERSTONE BANK,"EUREKA SPRINGS, AR",Exact,No routing number registered in VA; showing bank's routing number registered in AR
Virginia,VA,"Dollar Bank, Federal Savings Bank",251481423,"DOLLAR BANK, FEDERAL SAVINGS BANK","PITTSBURGH, PA",Exact,No routing number registered in VA; showing bank's routing number registered in PA
Virginia,VA,EagleBank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Virginia,VA,"FNB Bank, Inc.",052201938,"FNB BANK, INC.","ROMNEY, WV",Exact,No routing number registered in VA; showing bank's routing number registered in WV
Virginia,VA,"FNB Bank, Inc.",062201724,FNB BANK,"SCOTTSBORO, AL",Exact,No routing number registered in VA; showing bank's routing number registered in AL
Virginia,VA,"FNB Bank, Inc.",062202147,FNB BANK,"SCOTTSBORO, AL",Exact,No routing number registered in VA; showing bank's routing number registered in AL
